age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
64,1,1,2,0,0,0,-1.0,1,0,0,0
22,1,1,0,1,1,0,0.0,6,0,0,0
43,0,1,1,0,1,8,-1.0,3,0,0,1
25,0,1,1,1,1,3,-24.0,7,1,1,19
33,0,1,1,2,1,10,0.0,9,0,0,117
26,0,0,1,1,1,1,-1.0,6,0,0,1
33,1,1,1,0,0,1,-5.0,3,0,0,0
44,0,0,1,0,1,0,-1.0,1,0,0,2
31,0,0,1,0,1,0,0.0,2,0,0,0
50,1,1,2,1,1,9,-1.0,6,1,1,1
33,0,0,1,2,1,16,-1.0,9,1,1,6
31,0,0,1,2,1,1,0.0,10,1,1,-1
43,1,0,1,0,0,2,-17.0,2,0,0,16
27,1,0,1,0,1,0,0.0,1,1,1,0
31,1,0,1,2,1,6,29.0,10,1,1,0
26,0,0,1,0,1,2,-1.0,3,1,1,148
20,0,0,0,2,1,4,-1.0,9,1,1,1
29,0,0,1,0,1,6,-26.0,2,0,0,26
31,0,0,1,1,1,11,0.0,7,1,1,0
59,1,1,2,0,1,0,-1.0,1,0,0,1
49,1,0,2,0,1,1,0.0,1,1,1,0
36,1,1,1,1,1,11,-1.0,6,1,1,2
23,0,0,0,0,0,1,-1.0,3,0,0,0
46,0,1,2,1,1,26,-1.0,7,1,1,167
59,1,1,2,0,1,2,-1.0,1,1,1,6
34,0,0,1,0,1,0,0.0,1,0,0,-1
54,0,0,2,0,1,1,-1.0,3,0,0,0
24,0,0,0,2,1,3,-1.0,10,1,1,0
22,0,1,0,1,1,0,-1.0,5,1,1,0
36,0,0,1,0,1,0,0.0,1,0,0,0
61,1,1,2,0,1,0,-4.0,1,0,0,0
38,1,0,1,0,0,0,-1.0,2,0,0,1
32,0,0,1,0,1,0,0.0,3,0,0,1
37,0,1,1,1,1,1,-9.0,7,1,1,8
21,0,0,0,2,1,4,-1.0,8,0,0,60
57,0,0,2,0,1,0,-1.0,1,1,1,0
68,0,0,2,0,1,2,0.0,4,0,0,0
24,1,0,0,0,1,0,-1.0,3,0,0,1
46,0,0,2,0,1,3,-1.0,1,1,1,1
41,0,1,1,0,1,1,-1.0,4,1,1,57
25,0,0,1,2,1,8,0.0,8,1,1,0
24,0,0,0,1,1,7,-1.0,7,1,1,0
41,0,0,1,0,1,1,-1.0,4,0,0,2
33,0,1,1,0,1,1,-4.0,4,0,0,3
23,0,0,0,0,1,0,-1.0,2,0,0,1
47,0,1,2,2,0,28,-1.0,9,1,1,117
51,0,1,2,0,0,0,-2.0,1,0,0,1
36,1,1,1,0,1,1,-1.0,2,0,0,0
43,1,0,1,0,1,0,0.0,1,0,0,0
26,0,0,1,1,1,4,-1.0,7,1,1,1
60,0,0,2,0,1,1,-1.0,1,0,0,0
24,1,0,0,1,1,0,-1.0,5,1,1,0
20,0,1,0,1,1,0,-1.0,7,1,1,1
28,1,1,1,0,0,0,-6.0,3,0,0,0
28,0,0,1,1,1,7,-1.0,7,1,1,1
58,1,1,2,0,1,2,-1.0,3,1,1,83
24,0,0,0,1,0,2,-1.0,7,1,1,1
37,0,0,1,2,1,0,-1.0,8,0,0,0
28,0,0,1,2,1,8,-1.0,8,1,1,2
46,0,1,2,0,1,14,-1.0,3,1,1,0
45,1,1,2,0,1,2,0.0,4,0,0,2
20,0,0,0,1,1,2,-1.0,7,1,1,10
52,1,0,2,0,1,0,0.0,1,0,0,0
29,1,0,1,0,1,0,-1.0,2,0,0,0
34,0,0,1,2,1,11,0.0,8,1,1,0
24,0,0,0,0,1,0,0.0,2,1,1,22
28,0,0,1,2,1,6,0.0,10,1,1,80
28,0,0,1,1,1,2,-1.0,5,1,1,2
29,0,0,1,1,1,0,0.0,7,0,0,0
55,0,1,2,0,0,2,-12.0,1,0,0,2
24,0,1,0,2,1,3,-1.0,8,1,1,17
20,0,0,0,0,1,0,-1.0,3,0,0,0
23,1,0,0,1,1,0,0.0,5,0,0,32
44,0,0,1,0,1,6,0.0,4,1,1,194
34,0,0,1,1,1,8,-1.0,7,1,1,4
55,1,0,2,0,1,0,-1.0,1,1,1,0
23,0,0,0,1,0,0,-1.0,6,1,1,1
23,0,0,0,2,0,3,0.0,9,1,1,5
77,1,0,2,0,1,0,0.0,1,0,0,-1
52,1,1,2,0,1,3,-1.0,2,0,0,0
34,0,0,1,2,1,8,0.0,9,1,1,2
30,1,1,1,0,1,2,-1.0,2,1,1,0
30,1,0,1,0,1,3,-1.0,2,1,1,5
26,0,0,1,0,1,0,0.0,4,1,1,-1
51,1,1,2,0,0,1,-30.0,2,0,0,1
34,0,0,1,0,1,2,-12.0,3,1,0,12
23,0,1,0,0,1,0,-1.0,2,0,0,5
32,0,1,1,0,1,2,-1.0,2,0,0,0
38,1,0,1,1,1,8,0.0,6,0,0,15
21,0,0,0,1,1,0,-1.0,7,1,1,1
53,1,1,2,0,1,8,-1.0,2,1,1,4
34,0,1,1,1,1,1,-1.0,7,0,0,51
25,0,1,1,1,1,5,-1.0,7,1,1,1
54,1,0,2,0,1,1,-1.0,1,0,0,0
25,1,1,1,0,1,2,0.0,4,1,1,0
22,0,0,0,1,1,0,0.0,7,1,1,0
23,0,0,0,2,0,2,-1.0,10,1,1,0
27,1,1,1,1,1,1,-1.0,7,1,1,28
45,0,0,2,0,1,7,-1.0,1,0,0,1
31,0,1,1,1,0,9,-1.0,7,1,1,26
45,1,1,2,0,1,1,-11.0,1,0,0,-1
28,0,0,1,1,1,12,-1.0,5,0,0,1
24,0,0,0,1,1,1,0.0,6,1,1,0
28,1,1,1,2,0,6,-1.0,10,1,1,30
41,0,0,1,0,1,2,0.0,1,0,0,0
35,1,0,1,0,1,3,-26.0,2,1,1,0
20,0,0,0,2,1,1,27.0,8,1,1,14
32,0,0,1,2,1,19,-1.0,9,1,1,1
28,0,0,1,1,1,2,-1.0,5,0,0,31
33,0,0,1,1,1,7,-1.0,6,1,1,0
26,0,0,1,2,1,8,-1.0,8,1,1,14
22,1,0,0,2,1,1,-1.0,9,1,1,0
25,0,0,1,1,0,4,-1.0,5,0,0,1
23,1,1,0,0,0,1,-1.0,2,0,0,0
30,0,0,1,2,1,2,-1.0,8,1,1,0
25,1,0,1,2,1,11,-1.0,8,1,1,531
33,0,0,1,1,1,3,-1.0,6,1,1,11
35,1,1,1,0,1,3,-1.0,3,1,0,1
34,0,1,1,2,1,13,-1.0,8,1,1,18
37,0,0,1,0,1,2,-1.0,2,1,1,0
55,0,1,2,1,0,0,-2.0,7,1,1,6
43,1,1,1,0,1,1,-1.0,1,0,0,1
27,1,0,1,2,1,27,0.0,10,1,1,0
26,0,0,1,1,1,7,-1.0,6,0,0,1
42,1,1,1,1,0,4,5.0,6,1,1,0
41,0,1,1,1,1,1,0.0,5,0,0,62
21,1,0,0,2,1,2,-24.0,9,1,1,21
30,1,0,1,0,1,4,-1.0,2,1,1,1
30,0,1,1,2,1,1,-1.0,8,0,0,1
45,0,1,2,2,0,0,-1.0,9,1,1,0
23,0,0,0,2,1,2,-9.0,8,1,1,7
31,0,0,1,1,0,2,-1.0,5,1,1,176
40,1,0,1,1,1,8,0.0,6,1,1,43
33,0,0,1,0,1,1,-17.0,2,0,0,0
40,1,0,1,0,1,11,-1.0,3,1,1,0
56,0,1,2,0,1,1,0.0,2,0,0,15
21,1,0,0,0,1,0,-1.0,3,1,1,1
51,0,0,2,0,1,4,-28.0,1,0,0,1
36,1,1,1,0,1,0,0.0,1,0,0,0
30,1,1,1,0,1,0,0.0,1,0,0,0
21,0,1,0,1,0,0,-1.0,5,0,0,0
41,1,0,1,0,1,3,-1.0,2,1,1,2
22,0,1,0,1,0,0,-2.0,7,1,1,1
40,0,0,1,0,0,2,-1.0,1,0,0,1
37,0,0,1,0,1,2,-13.0,3,0,0,7
37,0,0,1,0,0,0,-3.0,3,0,0,0
23,0,0,0,1,0,2,-2.0,5,1,1,1
19,0,0,0,0,1,1,-1.0,4,1,1,3
26,0,1,1,0,1,1,0.0,2,1,1,1
25,1,0,1,0,1,0,-1.0,3,0,0,1
39,0,1,1,0,1,17,-1.0,2,1,1,35
36,0,1,1,0,1,0,-1.0,3,1,1,0
26,1,0,1,2,1,6,0.0,8,0,0,10
51,1,0,2,0,1,8,-1.0,1,1,1,3
20,0,0,0,2,1,0,-1.0,8,0,0,30
43,1,1,1,0,0,0,-1.0,1,0,0,1
22,0,0,0,1,1,0,-1.0,7,1,1,32
24,1,1,0,1,0,0,-1.0,5,1,1,0
35,0,0,1,0,1,2,-1.0,3,0,0,1
55,1,1,2,0,1,0,-1.0,1,0,0,1
52,1,0,2,0,0,0,0.0,1,0,0,-1
33,1,0,1,2,0,0,-1.0,9,0,0,7
32,0,0,1,1,1,3,-1.0,5,1,1,37
20,0,0,0,2,1,5,-1.0,9,1,1,1
67,0,0,2,0,1,8,-1.0,4,0,0,1
31,1,0,1,0,1,7,-1.0,4,0,0,1
21,0,1,0,0,1,0,-1.0,4,1,1,28
30,1,0,1,2,1,4,-1.0,8,0,0,5
55,1,1,2,0,1,0,-1.0,1,0,0,0
25,0,0,1,0,1,0,0.0,2,0,0,1
25,0,0,1,1,1,0,0.0,7,0,0,0
27,0,0,1,2,1,10,0.0,8,1,1,1
22,0,0,0,0,1,0,0.0,4,0,0,0
37,0,0,1,1,1,8,0.0,6,0,0,1
68,0,1,2,1,1,7,-1.0,7,1,1,5
37,0,1,1,1,1,0,0.0,6,0,0,0
22,1,1,0,1,1,5,-1.0,5,1,1,0
30,1,0,1,0,1,4,-1.0,2,0,0,1
34,1,0,1,0,1,1,-3.0,2,0,0,2
37,1,1,1,1,1,4,-18.0,5,1,1,0
41,0,0,1,2,0,8,0.0,8,1,1,65
36,1,1,1,0,1,2,-17.0,1,0,0,0
26,0,1,1,0,1,2,-3.0,2,0,0,1
24,0,1,0,0,1,0,0.0,2,0,0,15
27,0,0,1,1,1,0,-1.0,6,0,0,2
37,1,1,1,0,0,0,0.0,1,0,0,0
23,0,0,0,1,1,3,0.0,7,1,1,43
58,1,1,2,0,1,5,-1.0,2,0,0,2
62,1,1,2,0,0,1,-2.0,1,1,1,0
41,0,0,1,0,0,0,0.0,1,0,0,0
33,1,0,1,0,1,0,0.0,1,0,0,0
33,0,0,1,2,1,12,-1.0,10,1,1,1
41,0,0,1,1,1,14,0.0,6,1,1,0
26,0,1,1,1,1,3,-1.0,5,1,1,0
33,0,1,1,0,0,0,-1.0,1,0,0,1
25,1,0,1,1,1,0,-1.0,6,0,0,0
37,1,0,1,0,1,0,-1.0,1,1,1,1
23,0,1,0,2,1,11,-1.0,10,1,1,3
21,1,0,0,2,1,0,-1.0,9,0,0,1
45,0,1,2,1,1,21,-1.0,6,1,1,1
37,0,1,1,1,1,13,-1.0,7,0,0,1
24,1,0,0,0,1,2,-1.0,4,0,0,3
35,0,0,1,0,1,0,-1.0,4,0,0,1
22,0,0,0,0,0,0,-1.0,4,1,1,6
29,0,1,1,2,1,10,-1.0,9,1,1,2
41,0,0,1,0,1,6,-1.0,3,1,1,1
51,0,0,2,2,1,19,-1.0,8,1,1,2
26,0,0,1,0,0,1,-1.0,3,1,1,1
46,1,0,2,1,1,2,-17.0,7,0,0,3
41,0,1,1,0,1,0,-1.0,1,0,0,3
31,0,1,1,1,1,9,-1.0,6,1,1,470
25,0,0,1,2,1,2,0.0,9,0,0,0
27,1,0,1,1,1,1,-1.0,5,0,0,2
31,0,0,1,2,1,13,-1.0,9,1,1,1
23,1,1,0,0,1,0,-3.0,4,0,0,0
52,1,0,2,0,1,7,-1.0,3,1,1,0
29,0,0,1,1,1,6,-22.0,6,1,1,22
40,0,1,1,1,1,10,-1.0,7,1,1,4
49,0,1,2,0,0,0,-3.0,2,0,0,0
49,0,1,2,0,1,8,-24.0,2,0,0,24
24,0,0,0,1,1,3,0.0,5,1,1,0
41,1,0,1,0,1,7,-2.0,3,1,0,1
27,1,0,1,1,0,3,-1.0,5,1,1,0
40,0,0,1,0,1,1,0.0,1,1,1,0
47,1,1,2,0,1,0,-1.0,1,1,1,1
20,0,1,0,2,0,0,0.0,10,1,1,0
21,1,0,0,2,1,2,-1.0,8,1,1,35
44,1,0,1,2,1,8,-1.0,8,1,1,9
41,1,1,1,0,1,0,0.0,1,0,0,0
31,1,0,1,2,1,5,-1.0,9,1,1,0
67,0,0,2,0,0,0,-1.0,1,0,0,1
42,1,1,1,0,1,1,-3.0,2,0,0,-1
25,0,0,1,0,1,0,-1.0,3,0,0,34
23,0,1,0,2,1,6,0.0,9,1,1,5
27,0,0,1,2,1,13,-1.0,10,1,1,0
23,0,0,0,0,1,2,-1.0,2,0,0,0
33,0,1,1,0,1,2,-1.0,3,0,0,1
41,1,1,1,0,1,0,0.0,1,0,0,0
31,0,1,1,0,0,1,-2.0,2,0,0,0
21,0,0,0,1,1,2,-1.0,7,1,1,28
53,0,0,2,0,1,5,-1.0,4,0,0,297
36,1,0,1,0,1,1,0.0,1,0,0,0
58,1,1,2,0,1,10,0.0,3,1,0,0
62,0,1,2,0,1,0,-1.0,1,0,0,3
25,0,1,1,1,1,4,-1.0,6,0,0,1
51,0,0,2,2,1,15,-1.0,8,1,1,34
46,0,1,2,0,1,2,-14.0,2,0,0,7
28,1,0,1,0,1,4,-1.0,2,1,1,0
24,0,1,0,0,1,2,-1.0,3,1,1,2
32,0,1,1,2,1,6,0.0,8,0,0,0
23,0,0,0,2,1,2,0.0,9,1,1,1
58,1,1,2,0,0,0,-1.0,1,0,0,0
59,0,0,2,2,1,8,-23.0,8,1,1,8
20,0,0,0,1,1,0,0.0,7,1,1,0
57,1,1,2,0,1,0,0.0,1,1,1,-1
37,0,1,1,0,1,1,0.0,2,1,1,-1
43,0,0,1,0,1,0,-1.0,1,1,1,0
36,1,0,1,1,0,1,0.0,5,0,0,0
59,1,1,2,0,1,0,0.0,1,0,0,0
35,0,1,1,0,1,4,0.0,2,1,1,31
29,0,0,1,1,1,5,-1.0,5,1,1,3
21,1,0,0,1,0,0,-1.0,5,0,0,0
28,1,1,1,0,1,0,-1.0,1,0,0,1
34,1,0,1,0,1,5,-1.0,3,1,1,3
42,0,0,1,1,0,16,-1.0,6,0,0,24
21,0,0,0,2,1,3,-3.0,9,1,1,1
69,0,0,2,0,1,1,-1.0,1,1,1,1
49,1,1,2,0,0,1,-26.0,1,0,0,0
24,1,1,0,1,0,0,0.0,5,0,0,0
27,0,0,1,2,1,4,-1.0,8,1,1,34
55,1,0,2,0,0,1,-1.0,1,0,0,2
24,1,0,0,2,1,7,-1.0,8,1,1,2
21,0,1,0,0,1,1,-1.0,4,0,0,0
28,0,1,1,1,1,0,-1.0,6,1,1,37
34,1,0,1,1,1,4,0.0,6,0,0,0
27,0,0,1,1,1,2,-1.0,5,1,0,1
37,1,0,1,2,1,12,-1.0,10,0,0,52
23,0,1,0,0,1,0,0.0,4,0,0,0
27,0,0,1,2,1,5,-1.0,9,1,1,0
50,0,0,2,0,1,1,-1.0,1,0,0,0
22,0,0,0,1,1,1,-1.0,5,0,0,2
43,0,0,1,1,1,1,-1.0,6,1,1,31
29,1,1,1,1,1,0,-1.0,7,1,1,0
61,0,1,2,0,1,1,-5.0,1,1,1,4
34,0,0,1,0,1,1,0.0,1,0,0,23
31,0,0,1,2,1,16,-1.0,10,1,1,0
21,0,1,0,0,1,0,0.0,4,0,0,0
23,0,0,0,1,1,1,-1.0,5,1,1,7
24,1,0,0,2,1,1,0.0,8,1,1,13
30,0,0,1,2,1,1,0.0,9,0,0,-1
32,0,0,1,2,1,17,-1.0,8,1,1,112
61,1,1,2,0,1,0,0.0,1,0,0,6
27,1,1,1,0,1,3,-1.0,3,0,0,3
60,1,1,2,0,1,0,-1.0,1,0,0,1
23,1,0,0,2,1,1,0.0,8,0,0,3
40,1,1,1,0,1,0,-1.0,1,0,0,0
30,0,1,1,0,1,0,-7.0,3,0,0,6
20,0,0,0,1,0,0,-1.0,5,0,0,0
24,1,0,0,1,1,0,-1.0,5,1,1,1
30,1,0,1,0,1,5,-1.0,3,0,0,0
20,1,0,0,0,0,0,0.0,4,1,1,-1
25,1,0,1,0,1,0,-1.0,3,0,0,1
38,1,1,1,0,1,0,0.0,2,1,0,0
29,0,0,1,0,1,0,-1.0,2,1,1,1
38,1,1,1,1,0,1,-18.0,5,1,1,16
27,0,0,1,0,1,1,-1.0,2,1,0,0
21,1,1,0,0,1,0,0.0,4,1,1,1
24,0,0,0,1,1,1,0.0,7,0,0,141
53,0,1,2,0,1,3,-1.0,1,1,1,197
36,0,1,1,0,1,4,-1.0,2,1,1,1
64,1,0,2,0,1,8,-4.0,4,1,1,0
23,1,0,0,2,1,0,0.0,10,1,1,0
26,1,1,1,2,1,3,0.0,10,0,0,0
48,0,1,2,0,1,0,-1.0,1,0,0,33
21,0,0,0,0,1,0,-1.0,4,0,0,1
20,0,0,0,1,1,0,-1.0,5,1,1,1
37,1,0,1,2,1,17,-1.0,9,0,0,45
51,0,1,2,1,1,8,-1.0,5,1,1,1
47,0,1,2,0,1,2,-1.0,2,1,1,1
27,0,0,1,2,1,2,-1.0,9,1,1,39
45,0,0,2,1,1,16,-1.0,7,0,0,1
41,0,1,1,0,1,0,-1.0,2,1,1,1
31,1,1,1,0,1,3,-1.0,2,1,1,1
39,0,1,1,0,1,1,-1.0,1,0,0,0
33,0,1,1,0,1,0,-1.0,1,0,0,0
21,0,0,0,1,0,1,-1.0,6,1,1,0
27,1,0,1,0,1,3,-1.0,3,0,0,37
24,1,1,0,0,0,0,0.0,3,0,0,0
29,1,0,1,0,1,3,-1.0,3,1,1,1
21,0,1,0,1,1,0,-1.0,5,1,1,1
31,0,1,1,2,0,14,0.0,10,0,0,0
62,1,1,2,0,1,0,0.0,1,0,0,1
39,0,1,1,1,1,3,-1.0,6,1,1,1
56,1,1,2,0,1,2,-1.0,3,0,0,16
28,0,0,1,0,1,6,-1.0,1,0,0,0
26,0,0,1,1,0,6,-1.0,6,1,1,3
24,0,0,0,2,1,5,-1.0,9,1,1,6
28,0,0,1,2,1,7,-1.0,10,0,0,1
36,1,0,1,0,0,1,-1.0,2,0,0,1
38,1,1,1,0,0,0,0.0,1,0,0,0
23,0,0,0,0,1,1,-2.0,2,0,0,0
28,1,1,1,1,1,5,-1.0,7,1,1,26
29,0,1,1,1,0,7,-1.0,6,1,1,8
29,1,0,1,0,1,0,-1.0,3,0,0,1
29,0,0,1,0,1,11,-1.0,3,1,1,1
34,1,0,1,1,1,8,-1.0,7,1,0,1
26,0,0,1,1,1,6,-1.0,7,1,1,2
58,0,0,2,0,1,0,-1.0,1,0,0,2
48,1,1,2,1,1,0,-6.0,6,1,1,0
30,0,0,1,0,1,1,-1.0,3,1,1,1
44,0,0,1,0,1,0,-1.0,3,0,0,2
36,0,1,1,0,1,5,-1.0,3,0,0,3
29,0,0,1,2,0,11,-1.0,9,1,1,23
53,0,0,2,1,1,3,-1.0,6,1,1,5
35,1,0,1,1,1,8,-1.0,6,0,0,8
39,0,1,1,0,0,3,-1.0,3,0,0,1
26,0,1,1,1,0,2,0.0,6,1,1,33
26,0,0,1,2,1,10,-1.0,9,1,1,1
28,1,0,1,1,1,8,-1.0,6,1,1,0
21,1,1,0,1,0,3,-1.0,7,1,1,1
37,0,0,1,1,1,8,-1.0,5,1,0,14
22,0,0,0,2,1,12,0.0,10,1,1,35
28,0,0,1,2,1,12,-1.0,10,1,1,76
56,1,1,2,0,0,0,-1.0,1,0,0,0
30,0,1,1,0,1,0,-1.0,2,0,0,0
27,0,0,1,0,1,2,-1.0,4,0,0,3
27,0,1,1,2,0,6,-1.0,10,0,0,1
43,1,0,1,2,1,15,-1.0,9,1,1,0
53,0,0,2,1,0,5,-1.0,6,0,0,1
27,0,0,1,1,1,6,-1.0,7,1,1,0
26,1,0,1,1,1,6,-8.0,5,0,0,1
24,0,1,0,1,0,1,-1.0,6,0,0,0
30,0,0,1,1,1,0,0.0,6,0,0,0
26,0,0,1,2,1,4,-1.0,9,1,0,0
24,1,0,0,1,1,3,0.0,6,1,1,0
54,0,0,2,0,1,4,-1.0,1,0,0,1
36,0,0,1,2,0,13,-1.0,9,1,1,33
21,0,0,0,2,1,1,0.0,10,1,1,0
26,0,1,1,1,1,10,-1.0,5,1,1,1
26,1,1,1,2,1,10,0.0,8,1,1,0
45,0,1,2,0,1,0,-1.0,1,0,0,0
47,1,1,2,1,1,1,-1.0,5,0,0,0
31,0,0,1,0,1,2,-1.0,1,0,0,1
21,0,0,0,1,1,0,-1.0,7,1,1,1
28,1,0,1,0,0,1,-1.0,4,1,1,0
29,0,1,1,2,1,9,-1.0,8,1,1,1
28,0,0,1,0,1,2,-1.0,4,0,0,0
25,1,1,1,0,0,1,-2.0,4,1,1,0
22,0,0,0,0,1,0,-1.0,3,1,1,1
21,0,0,0,1,0,0,-1.0,6,0,0,0
48,0,1,2,2,1,0,-1.0,8,1,1,68
25,0,0,1,2,1,4,-1.0,9,1,1,169
37,0,0,1,1,1,7,-1.0,7,0,0,1
31,0,1,1,1,1,5,0.0,6,1,1,0
24,1,0,0,0,1,0,-1.0,3,0,0,1
30,0,0,1,2,1,15,-1.0,10,1,1,93
47,1,1,2,0,1,5,-1.0,2,0,0,4
66,1,1,2,0,1,2,-1.0,3,0,0,56
51,0,0,2,2,1,21,-1.0,8,1,1,449
28,0,1,1,1,0,3,0.0,6,1,1,0
35,1,0,1,0,1,1,0.0,4,0,0,1
24,0,0,0,1,1,0,-1.0,5,0,0,2
36,0,1,1,0,1,0,-1.0,3,0,0,0
21,0,0,0,0,1,0,-2.0,3,1,1,0
27,0,0,1,2,1,7,0.0,10,1,1,34
28,0,0,1,2,1,18,0.0,9,1,1,0
39,0,1,1,2,1,16,0.0,9,1,1,35
19,0,0,0,0,1,0,-1.0,4,1,1,0
40,0,0,1,0,1,2,-1.0,4,0,0,1
30,0,1,1,2,1,5,-1.0,8,1,1,2
28,0,1,1,0,1,0,-1.0,3,1,1,0
27,1,1,1,0,1,0,-1.0,2,0,0,1
25,0,0,1,1,1,7,-1.0,6,0,0,18
24,0,0,0,0,0,0,-2.0,3,0,0,0
44,0,1,1,1,1,0,-1.0,7,0,0,4
44,0,0,1,0,1,0,-1.0,1,0,0,0
23,1,0,0,1,0,0,0.0,7,0,0,0
31,0,1,1,2,0,2,-1.0,8,1,1,1
27,0,0,1,0,1,0,0.0,2,0,0,-1
26,0,1,1,2,0,1,-1.0,8,1,1,0
57,1,0,2,1,1,16,0.0,5,1,1,12
55,0,1,2,0,1,0,-1.0,1,0,0,0
36,0,1,1,1,0,7,-1.0,6,1,1,7
30,1,0,1,2,1,18,0.0,9,1,1,1
34,0,0,1,2,1,0,-1.0,8,1,1,33
24,0,0,0,0,1,1,-1.0,2,0,0,0
42,0,0,1,0,1,7,-1.0,1,0,0,0
34,0,1,1,2,0,12,-1.0,10,1,1,3
40,0,1,1,0,1,6,-1.0,4,0,0,0
31,1,1,1,0,1,3,0.0,3,1,1,0
27,1,1,1,0,1,1,-1.0,3,0,0,31
37,1,0,1,0,1,3,-1.0,3,0,0,80
25,0,0,1,0,1,1,0.0,2,0,0,0
45,0,1,2,0,1,2,-1.0,1,0,0,7
31,0,1,1,1,1,1,-3.0,5,0,0,0
23,0,0,0,1,1,0,-1.0,5,0,0,3
21,0,0,0,0,1,0,0.0,4,0,0,2
28,1,0,1,1,1,6,-1.0,5,1,1,5
35,0,0,1,0,1,0,-1.0,1,0,0,0
29,0,0,1,0,1,4,-1.0,4,1,1,1
23,0,0,0,0,1,2,-1.0,4,1,1,1
28,0,0,1,2,1,7,-1.0,10,1,1,0
34,1,1,1,1,0,0,0.0,7,1,1,2
32,0,1,1,0,0,5,-29.0,2,1,0,4
25,0,0,1,0,1,2,-1.0,4,0,0,1
34,0,1,1,1,1,15,-1.0,7,0,0,1
47,0,0,2,0,1,4,-1.0,4,1,1,0
30,0,0,1,1,0,4,-1.0,5,0,0,1
22,1,1,0,0,1,0,-1.0,3,1,1,0
47,0,0,2,2,0,7,-1.0,9,1,1,0
37,0,1,1,2,1,3,-1.0,8,0,0,241
37,1,0,1,1,1,8,-1.0,5,0,0,1
26,0,0,1,2,1,7,-1.0,10,1,1,2
31,1,1,1,0,0,0,0.0,2,0,0,3
20,0,1,0,0,1,0,0.0,3,1,1,0
22,0,0,0,1,1,0,-1.0,7,1,1,50
33,0,0,1,2,1,14,-1.0,10,1,1,1
30,1,0,1,0,1,1,-1.0,2,0,0,0
27,0,1,1,1,1,5,-1.0,6,1,1,6
24,1,0,0,2,1,2,-1.0,9,1,1,2
29,1,0,1,0,1,0,0.0,2,0,0,1
24,0,1,0,0,1,0,-1.0,3,0,0,2
36,0,0,1,0,0,1,-1.0,2,0,0,1
23,1,0,0,0,1,0,-1.0,3,1,1,0
21,0,0,0,2,1,1,0.0,10,1,1,0
29,0,0,1,1,1,6,-1.0,6,1,1,1
29,1,0,1,1,1,4,-1.0,5,1,0,0
26,1,0,1,2,0,0,-6.0,9,0,0,6
50,1,1,2,0,0,7,-8.0,1,1,1,7
32,0,0,1,0,1,1,-1.0,2,0,0,98
30,0,0,1,0,1,1,-1.0,2,0,0,83
25,0,0,1,1,1,0,-1.0,5,0,0,0
44,0,1,1,1,0,10,-1.0,5,1,1,5
58,0,0,2,0,1,0,-1.0,4,1,1,1
24,0,0,0,1,1,5,0.0,6,0,0,-1
20,0,0,0,2,1,1,-1.0,10,1,1,1
29,1,1,1,0,1,0,-1.0,1,1,1,0
21,0,1,0,1,1,1,-1.0,5,0,0,0
46,0,1,2,0,0,1,-30.0,1,0,0,29
29,0,0,1,2,1,17,-1.0,10,1,1,15
30,0,0,1,0,1,0,-1.0,4,1,1,1
55,0,0,2,0,1,8,-1.0,1,1,1,2
47,1,1,2,0,1,2,-30.0,1,0,0,27
30,0,0,1,2,1,13,-1.0,10,1,1,474
24,0,0,0,1,1,4,-1.0,5,1,1,1
45,0,1,2,1,1,0,-1.0,6,1,1,1
26,1,0,1,1,1,2,-26.0,5,0,0,2
42,1,1,1,0,0,0,-1.0,2,0,0,0
34,1,0,1,0,1,1,-1.0,2,0,0,2
21,1,0,0,0,1,0,0.0,4,1,1,0
69,1,1,2,0,0,2,0.0,1,0,0,0
24,0,1,0,1,1,5,-22.0,5,1,1,5
45,1,0,2,0,1,1,-1.0,1,0,0,0
25,1,0,1,2,1,8,-1.0,8,1,1,0
52,1,0,2,0,1,2,-1.0,1,0,0,10
30,0,1,1,0,1,0,-1.0,1,0,0,0
38,1,0,1,0,1,2,0.0,4,1,1,10
23,0,0,0,1,1,4,-1.0,7,1,1,0
22,0,0,0,1,0,0,0.0,6,0,0,1
35,0,0,1,0,1,6,-1.0,3,0,0,0
24,0,0,0,1,1,0,0.0,7,1,1,0
35,1,0,1,1,1,1,-1.0,6,1,0,64
25,0,0,1,1,1,2,-1.0,6,0,0,0
58,1,1,2,0,1,3,-4.0,2,0,0,-1
27,0,0,1,0,1,7,-1.0,4,1,1,2
24,0,0,0,2,1,6,0.0,9,1,1,45
33,1,1,1,0,1,2,-23.0,2,0,0,0
44,0,1,1,0,1,4,-1.0,3,0,0,1
30,0,0,1,1,1,3,-1.0,5,0,0,2
28,0,1,1,0,1,0,-1.0,3,0,0,0
34,0,0,1,0,1,1,-1.0,2,0,0,1
26,0,0,1,2,1,1,-30.0,8,1,1,4
23,0,0,0,0,1,0,-1.0,2,0,0,2
29,0,1,1,2,1,11,-1.0,8,1,1,49
31,1,0,1,0,1,0,-1.0,4,0,0,0
30,0,0,1,2,1,14,-1.0,8,1,1,64
21,0,1,0,0,1,2,-1.0,4,1,1,77
44,0,0,1,0,1,0,-1.0,1,0,0,1
52,0,0,2,0,1,0,0.0,1,0,0,1
30,0,0,1,1,1,6,-1.0,5,1,1,0
